PersonID,date,hSample,Q1,Q2,Q2r8oe,Q3,dmaDataZIP_CODEc1,dmaDataDMA_NAMEc1,dmaDataSTATE_CODEc1,dmaDataSTATE_ABVc1,dmaDataCOUNTY_CODEc1,dmaDataCOUNTY_NAMEc1,dmaDataCOUNTY_SIZEc1,dmaDataNMR_TERR_CODEc1,dmaDataDMA_RANKc1,dmaDataMETRO_INDICATORc1,region4,region9,STATE,DMA,Q4r1,Q4r2,Q4r3,Q4r4,Q4r5,Q4r5oe,Q5,Q6,Q7Ar1,Q7Ar2,Q7Ar3,Q7Ar4,Q7Ar5,Q7Ar6,Q7Ar7,Q7Ar8,Q7Ar9,Q7Ar10,Q7Ar11,Q7Ar12,Q7Ar13,Q7Ar14,Q7Ar15,Q7Ar15oe,Q7Br1,Q7Br2,Q7Br3,Q7Br4,Q7Br5,Q7Br6,Q7Br7,Q7Br8,Q7Br8oe,Q8r1,Q8r2,Q8r3,Q8r4,Q8r5,Q8r6,Q8r7,Q8r7oe,Q9,Q10r1,Q10r2,Q10r3,Q10r4,Q10r5,Q10r6,Q10r7,Q10r7oe,Q11,Q12,Q13,Q14r1,Q14r2,Q14r3,Q14r4,Q14r5,Q14r6,Q14r6oe,Q15,Q16,Q17r1,Q17r2,Q17r3,Q17r4,Q17r5,Q17r6,Q17r7,Q17r8,Q17r9,Q17r10,Q17r11,Q17r12,Q17r13,Q17r14,Q17r15,Q17r16,Q18,Q18r4oe,Q19,Q20,Q21r1,Q21r2,Q21r3,Q21r4,Q21r5,Q21r6,Q21r7,Q21r6oe,Q22r1,Q22r2,Q22r3,Q22r4,Q22r5,Q22r6,Q22r6oe,Q23r1,Q23r2,Q23r3,Q23r4,Q23r5,Q23r6,Q23r7,Q23r8,Q23r9,Q23r10,Q23r11,Q23r12,Q23r12oe,Q24r1,Q24r2,Q24r3,Q24r4,Q24r5,Q24r6,Q24r7,Q24ar1,Q24ar2,Q24ar3,Q24ar4,Q24ar5,Q24ar6,Q24ar7,Q24br1c1,Q24br1c2,Q24br1c3,Q24br1c4,Q24br1c5,Q24br1c6,Q24br1c7,Q24br2c1,Q24br2c2,Q24br2c3,Q24br2c4,Q24br2c5,Q24br2c6,Q24br2c7,Q24br3c1,Q24br3c2,Q24br3c3,Q24br3c4,Q24br3c5,Q24br3c6,Q24br3c7,Q24br4c1,Q24br4c2,Q24br4c3,Q24br4c4,Q24br4c5,Q24br4c6,Q24br4c7,Q24br5c1,Q24br5c2,Q24br5c3,Q24br5c4,Q24br5c5,Q24br5c6,Q24br5c7,Q24br6c1,Q24br6c2,Q24br6c3,Q24br6c4,Q24br6c5,Q24br6c6,Q24br6c7,Q24br7c1,Q24br7c2,Q24br7c3,Q24br7c4,Q24br7c5,Q24br7c6,Q24br7c7,Q24bOtherr1,Q24bOtherr2,Q24bOtherr3,Q24bOtherr4,Q24bOtherr5,Q24bOtherr6,Q24bOtherr7,Q25r1,Q25r2,Q25r3,Q25r4,Q25r5,Q25r6,Q25r7,Q25a,Q25b,Q25c,Q26r1,Q26r2,Q26r3,Q26r4,Q26r5,Q26r6,Q26r7,Q26r8,Q27r1,Q27r2,Q27r3,Q27r4,Q27r5,Q27r6,Q27r7,Q28r1,Q28r2,Q28r3,Q28r4,Q28r5,Q28r6,Q28r7,Q29r1,Q29r2,Q29r3,Q29r4,Q29r5,Q29r6,Q29r7,Q29r8,Q29r9,Q29r10,Q29r11,Q29r12,Q29r13,Q29r14,Q29r15,Q29ar1,Q29ar2,Q29ar3,Q30r1,Q30r2,Q31,Q32r1,Q33r1,Q33r2,Q33r3,Q33r4,Q33r5,Q33r6,Q33r6oe,vlist,qtime,vos,vosr15oe,vbrowser,vbrowserr15oe,vmobiledevice,vmobileos,start_date,vdropout,vrncurqid,source,ipAddress,decLang,list,userAgent
127,3/16/2017 20:23,RN Sample,Physician,"Primary Care (GP, FP, IM)",,21784,21784,BALTIMORE,19,MD,13,CARROLL,6,1,26,M,South,SA,Maryland,"512 Baltimore, MD",1,1,1,1,0,,25 or more,Increased,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,1,0,0,0,1,0,0,0,,1,1,1,1,0,0,0,,Yes,,,,,,,,,Yes,3-5 years,Increased,0,1,1,0,0,0,,Always,5,2,2,4,2,3,4,3,3,4,4,3,3,3,3,2,3,"By you and other medical professionals in your practice (physicians, nurses, nurse practitioners, physician assistants, etc.)",,Yes,New referral guideline.,0,0,0,1,1,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,,Very Familiar,Familiar,Familiar,Very Familiar,Somewhat Familiar,Not Familiar,Somewhat Familiar,1 - 2 Patients/Month,1 - 2 Patients/Month,3 - 4 Patients/Month,3 - 4 Patients/Month,3 - 4 Patients/Month,,3 - 4 Patients/Month,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,0,0,1,0,0,0,0,,,,,,,,3,4,4,4,3,,5,None,Yes,,0,1,0,1,0,,0,0,,Less than once every 3 months,,Less than once every 3 months,,,,,Somewhat valuable,,Extremely valuable,,,,3,3,2,3,2,Describe them very well5,4,Describe them very well5,4,3,3,4,2,3,4,NO,YES,YES,4,4,12,65,0,1,0,0,0,0,,MMR (list=2),2021.782376,Windows 7,,Chrome,,Desktop,Other/Desktop,3/16/2017 19:50,,iEnd,,167.102.25.197,,2,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
128,3/15/2017 10:54,RN Sample,Physician,Obstetrics/Gynecology,,10016,10016,NEW YORK,31,NY,61,NEW YORK,6,1,1,M,Northeast,MA,New York,"501 New York, NY",1,1,1,0,0,,20-24,Increased,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,,1,1,0,1,0,1,0,,Yes,,,,,,,,,No,3-5 years,Remained the same,0,0,1,0,0,0,,Always,3,5,1,4,4,4,4,4,3,4,4,5,2,3,2,3,5,"By you and other medical professionals in your practice (physicians, nurses, nurse practitioners, physician assistants, etc.)",,No,,0,1,1,0,0,0,0,,1,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,1,0,0,,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,0,0,1,0,0,0,,MMR (list=2),237.8827281,Windows 7,,Chrome,,Desktop,Other/Desktop,3/15/2017 10:51,,iEnd,,216.165.126.113,,2,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
129,3/16/2017 22:54,RN Sample,Physician,Internal Medicine,,11598,11598,NEW YORK,31,NY,59,NASSAU,6,1,1,M,Northeast,MA,New York,"501 New York, NY",1,1,1,1,0,,20-24,Increased,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,1,0,0,1,0,0,0,0,,1,1,1,1,1,1,0,,Yes,,,,,,,,,No,3-5 years,Increased,1,1,0,0,0,0,,Always,3,5,2,5,3,4,4,4,3,4,4,4,3,3,3,4,3,By you alone,,No,,0,0,0,1,1,0,0,,1,0,0,0,0,0,,0,0,0,0,1,0,0,1,0,0,0,0,,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Familiar,Very Familiar,,,,,,3 - 4 Patients/Month,3 - 4 Patients/Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,5,5,,Yes,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,18,1,0,0,0,0,0,,MMR (list=2),309.0596187,Mac OS X or older,,Chrome,,Desktop,Other/Desktop,3/16/2017 22:49,,iEnd,,69.203.221.157,,2,"Mozilla/5.0 (X11; CrOS x86_64 9000.91.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.110 Safari/537.36"
130,3/16/2017 12:00,RN Sample,Physician,Internal Medicine,,11201,11201,NEW YORK,31,NY,47,KINGS,6,1,1,M,Northeast,MA,New York,"501 New York, NY",1,1,1,1,0,,5-9,Remained the same,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,0,0,,1,1,1,1,1,1,0,,Yes,,,,,,,,,Yes,More than 10 years,Remained the same,1,1,1,0,0,0,,Always,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,By you alone,,No,,0,1,0,1,0,0,0,,1,1,0,0,0,0,,0,1,0,0,0,0,0,0,0,1,0,0,,Not Familiar,Somewhat Familiar,Not Familiar,Somewhat Familiar,Not Familiar,Somewhat Familiar,Not Familiar,,1 - 2 Patients/Month,,I have not referred any Patients,,1 - 2 Patients/Month,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,1,,3,,2,,,3,,,,3,,MAIMOMONIDES MED CENTER,Yes,,,0,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,5,1,0,0,0,0,0,,MMR (list=2),336.9900129,Windows 10,,Chrome,,Desktop,Other/Desktop,3/16/2017 11:55,,Q33,,69.201.185.54,,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
131,3/16/2017 20:03,RN Sample,Physician,"Primary Care (GP, FP, IM)",,21015,21015,BALTIMORE,19,MD,25,HARFORD,6,1,26,M,South,SA,Maryland,"512 Baltimore, MD",1,1,1,1,0,,15-19,Remained the same,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,1,0,0,0,0,1,0,0,,1,1,1,1,1,0,0,,Yes,,,,,,,,,Yes,More than 10 years,Remained the same,1,0,1,0,0,0,,Always,2,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,"By you and other medical professionals in your practice (physicians, nurses, nurse practitioners, physician assistants, etc.)",,No,,0,0,0,0,0,0,1,,,,,,,,,0,0,0,0,1,0,0,0,0,1,0,0,,Very Familiar,Very Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,3 - 4 Patients/Month,1 - 2 Patients/Month,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,Vascular surgery associates at upper chesapeake medical center,Yes,,1,1,,,,,,0,Less than once every 3 months,Less than once every 3 months,,,,,,Extremely valuable,Extremely valuable,,,,,,2,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,Do not describe them at all1,NO,NO,YES,Extremely helpful5,Extremely helpful5,12,8,0,1,0,0,0,0,,MMR (list=2),407.0232301,Mac OS X or older,,Safari,,Desktop,Other/Desktop,3/16/2017 19:57,,iEnd,,71.166.36.54,,2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8"
132,3/16/2017 20:14,RN Sample,Physician,"Primary Care (GP, FP, IM)",,23322,23322,NORFOLK-PORTSMTH-NEWPT NWS,45,VA,232,CHSPEAKE CITY,7,4,42,M,South,SA,Virginia,"544 Norfolk-Portsmouth-Newport News, VA",1,1,0,0,0,,5-9,Increased,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,1,0,0,1,0,0,0,0,,1,1,1,0,0,0,0,,Yes,,,,,,,,,Yes,1-2 years,Increased,0,0,1,0,0,0,,Sometimes,2,4,2,4,3,4,5,4,4,4,4,4,3,4,2,5,4,"By you and other medical professionals in your practice (physicians, nurses, nurse practitioners, physician assistants, etc.)",,No,,0,1,0,0,1,0,0,,1,0,0,0,0,0,,0,0,0,0,1,0,1,0,0,0,0,0,,Not Familiar,Somewhat Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,,I have not referred any Patients,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Print and tv advertising,,,,,,,,,,,,,N/A,Yes,,,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,20,0,1,0,0,0,0,,MMR (list=2),432.8412509,Other Mobile,,Chrome,,Smartphone,Android,3/16/2017 20:07,,Q33,,72.84.111.211,,2,"Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-G935F Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/4.0 Chrome/44.0.2403.133 Mobile Safari/537.36"
133,3/17/2017 11:30,RN Sample,Physician,Internal Medicine,,20036,20036,"WASHINGTON, DC (HAGRSTWN)",8,DC,1,DIS OF COL,6,1,7,M,South,SA,District of Columbia,"511 Washington, DC (Hagerstown, MD)",1,1,1,1,1,primary care illnesses,20-24,Increased,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,1,0,0,0,0,1,0,0,,1,1,1,0,0,0,0,,Yes,,,,,,,,,Yes,More than 10 years,Increased,1,1,1,0,0,0,,Sometimes,4,4,1,4,4,4,4,3,4,4,5,5,4,3,2,3,5,By you alone,,No,,0,0,0,1,1,0,0,,1,0,0,0,0,1,Lack of communication to me,0,0,1,0,1,0,0,0,0,0,0,0,,Somewhat Familiar,Familiar,Not Familiar,Not Familiar,Somewhat Familiar,Not Familiar,Not Familiar,I have not referred any Patients,1 - 2 Patients/Month,,,I have not referred any Patients,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,vascular departments at GWU Medical Center and Medstar Health at Washington Hospital Center and Georgetown Medical Center,Yes,,0,0,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,18,0,1,0,0,0,0,,MMR (list=2),928.5107169,Windows 10,,Chrome,,Desktop,Other/Desktop,3/17/2017 11:15,,iEnd,,98.252.53.231,,2,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
134,3/16/2017 11:58,RN Sample,Physician,Internal Medicine,,11366,11366,NEW YORK,31,NY,81,QUEENS,6,1,1,M,Northeast,MA,New York,"501 New York, NY",1,1,1,1,0,,25 or more,Remained the same,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,,1,1,1,1,1,1,0,,Yes,,,,,,,,,Yes,More than 10 years,Remained the same,0,1,0,0,0,0,,Always,6,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,By you alone,,No,,0,0,0,0,0,0,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,0,,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,15,1,0,0,0,0,0,,MMR (list=2),3894.035676,iPhone/iPad,,Safari,,Smartphone,iOS,3/16/2017 10:53,,iEnd,,70.214.72.206,,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
135,3/16/2017 19:27,RN Sample,Physician,"Primary Care (GP, FP, IM)",,48127,48127,DETROIT,21,MI,163,WAYNE,6,2,13,M,Midwest,ENC,Michigan,"505 Detroit, MI",0,1,1,1,0,,1-4,Increased,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,1,0,0,1,0,0,0,0,,0,1,1,1,1,1,0,,Yes,,,,,,,,,Yes,6-10 years,Increased,1,0,1,1,0,0,,Always,2,5,3,5,5,4,5,4,4,4,5,5,4,5,3,4,5,By you alone,,No,,0,0,0,0,0,0,1,,,,,,,,,0,0,0,1,0,0,0,0,0,1,0,0,,Not Familiar,Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,,I have not referred any Patients,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,advertisement,,,,,,,,,,,,,local vein clinics,Yes,,,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,5,0,1,0,0,0,0,,MMR (list=2),498.4288454,Windows 8,,MSIE 11,,Desktop,Other/Desktop,3/16/2017 19:19,,Q33,,108.65.204.212,,2,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; TNJB; rv:11.0) like Gecko
136,3/14/2017 8:25,RN Sample,Physician,Dermatology,,21702,21702,"WASHINGTON, DC (HAGRSTWN)",19,MD,21,FREDERICK,6,1,7,M,South,SA,Maryland,"511 Washington, DC (Hagerstown, MD)",1,1,0,0,0,,20-24,Increased,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,,1,0,0,0,0,0,0,,Yes,,,,,,,,,Yes,More than 10 years,Increased,1,1,0,0,0,0,,Always,3,5,1,5,5,5,5,5,5,5,1,5,5,5,1,5,5,By you alone,,Yes,New practice,0,0,0,0,0,0,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,,Not Familiar,Very Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,,1 - 2 Patients/Month,,,,,,,,,,,,,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,None,Yes,,,1,,,,,,0,,Less than once every 3 months,,,,,,,Extremely valuable,,,,,,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,NO,NO,YES,Extremely helpful5,Extremely helpful5,15,10,1,0,0,0,0,0,,MMR (list=2),249.1916571,iPhone/iPad,,Safari,,Tablet,iOS,3/14/2017 8:21,,iEnd,,98.233.180.213,,2,"Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1"
137,3/16/2017 11:07,RN Sample,Physician,Internal Medicine,,48187,48187,DETROIT,21,MI,163,WAYNE,6,2,13,M,Midwest,ENC,Michigan,"505 Detroit, MI",1,1,1,1,1,"diabetes, high cholesterol, depressio..",15-19,Increased,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,1,0,,1,1,1,0,0,1,0,,Yes,,,,,,,,,No,More than 10 years,Remained the same,0,1,1,1,0,0,,Never,,4,1,2,5,3,2,3,2,3,5,4,3,2,2,3,3,By you alone,,No,,0,0,0,1,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,1,0,,Not Familiar,Somewhat Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Very Familiar,,I have not referred any Patients,,,,,I have not referred any Patients,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,I think I've heard of them through advertising,,,,,I've heard of Tufts given its a national medical center,,,,,,,,,No,"I work at an academic facility and would only refer my patients to my place given its a 'known commodity' and I know that the people working for us are board certified, well trained, etc",,0,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,1,0,,MMR (list=2),531.5792055,Windows 7,,Chrome,,Desktop,Other/Desktop,3/16/2017 10:59,,iEnd,,68.41.195.71,,2,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
138,3/17/2017 9:44,RN Sample,Physician,Other (Please specify),Plastic Surgery,21287,21287,BALTIMORE,19,MD,5,BALTIMORE,6,1,26,M,South,SA,Maryland,"512 Baltimore, MD",1,1,0,0,0,,5-9,Remained the same,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,1,0,,1,1,1,1,1,1,0,,Yes,,,,,,,,,Yes,3-5 years,Remained the same,0,1,0,0,0,0,,Sometimes,2,4,1,3,4,4,5,4,4,4,4,4,4,2,3,4,4,By you along with your practice administrators,,No,,0,1,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,0,0,,Not Familiar,Not Familiar,Not Familiar,Somewhat Familiar,Not Familiar,Not Familiar,Not Familiar,,,,I have not referred any Patients,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,general awareness,,,,,,,,,,,,Yes,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,0,0,1,0,0,0,,MMR (list=2),9468.567348,Mac OS X or older,,Chrome,,Desktop,Other/Desktop,3/17/2017 7:07,,iEnd,,162.129.251.29,,2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
139,3/14/2017 7:08,RN Sample,Physician,Other (Please specify),Urology,11768,11768,NEW YORK,31,NY,103,SUFFOLK,6,1,1,M,Northeast,MA,New York,"501 New York, NY",1,1,1,1,0,,25 or more,Remained the same,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,0,0,1,0,0,0,0,0,,1,1,1,0,0,0,0,,Yes,,,,,,,,,Yes,More than 10 years,Remained the same,0,0,1,0,0,0,,Sometimes,2,3,4,2,4,4,3,3,1,5,2,5,2,3,1,4,3,"By you and other medical professionals in your practice (physicians, nurses, nurse practitioners, physician assistants, etc.)",,No,,0,0,0,0,0,0,1,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I don't know any,Yes,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,10,0,1,0,0,0,0,,MMR (list=2),281.5162385,iPhone/iPad,,Safari,,Smartphone,iOS,3/14/2017 7:04,,iEnd,,107.77.76.83,,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
140,3/16/2017 15:32,RN Sample,Physician,Internal Medicine,,10306,10306,NEW YORK,31,NY,85,RICHMOND,6,1,1,M,Northeast,MA,New York,"501 New York, NY",1,1,1,1,0,,15-19,Increased,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,0,0,1,0,0,1,0,0,,1,1,1,1,1,0,0,,No,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local vascular doctors in NYC,Yes,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,10,1,0,0,0,0,0,,MMR (list=2),352.4044926,Windows Vista,,Chrome,,Desktop,Other/Desktop,3/16/2017 15:26,,iEnd,,108.14.104.140,,2,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
141,3/16/2017 17:15,RN Sample,Physician,"Primary Care (GP, FP, IM)",,19422,19422,PHILADELPHIA,37,PA,91,MONTGOMERY,6,1,4,M,Northeast,MA,Pennsylvania,"504 Philadelphia, PA",1,1,1,1,0,,10-14,Increased,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,0,,1,1,1,0,1,1,0,,Yes,,,,,,,,,No,More than 10 years,Increased,0,0,1,1,0,0,,Always,2,4,4,4,5,5,4,4,4,5,4,5,5,4,5,4,4,By you alone,,No,,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,0,0,0,1,0,1,0,0,0,0,0,,Not Familiar,Somewhat Familiar,Not Familiar,Not Familiar,Not Familiar,Somewhat Familiar,Somewhat Familiar,,1 - 2 Patients/Month,,,,I have not referred any Patients,I have not referred any Patients,,,,,,,,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,,,If willing to travel,If willing to travel,,4,,,,,,Local vascular surgeons,Yes,,,0,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,15,0,1,0,0,0,0,,MMR (list=2),940.3704016,iPhone/iPad,,Safari,,Smartphone,iOS,3/16/2017 17:00,,iEnd,,100.11.59.25,,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
142,3/16/2017 20:23,RN Sample,Physician,Internal Medicine,,21228,21228,BALTIMORE,19,MD,5,BALTIMORE,6,1,26,M,South,SA,Maryland,"512 Baltimore, MD",1,1,1,1,0,,25 or more,Increased,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,1,1,0,0,0,,1,1,1,1,1,1,0,,Yes,,,,,,,,,No,More than 10 years,Increased,1,0,1,0,0,0,,Sometimes,3,5,4,5,5,4,5,4,4,5,5,5,5,4,2,2,5,By you alone,,No,,0,0,0,0,0,0,1,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,,Very Familiar,Very Familiar,Not Familiar,Somewhat Familiar,Not Familiar,Not Familiar,Not Familiar,1 - 2 Patients/Month,1 - 2 Patients/Month,,I have not referred any Patients,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,none,Yes,,1,1,,1,,,,0,Once every 2-3 months,Once every 2-3 months,,Less than once every 3 months,,,,Extremely valuable,Extremely valuable,,Extremely valuable,,,,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,YES,YES,YES,Extremely helpful5,Extremely helpful5,24,20,1,0,0,0,0,0,,MMR (list=2),824.7077327,Windows 7,,MSIE 11,,Desktop,Other/Desktop,3/16/2017 20:09,,iEnd,,64.29.240.12,,2,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
